#10		13		16		19		22		25		28		31		34		37		40		43		46		49		52		55		58		61		64		67		70		73		76		79		82		85		88		91		94		97		100		103		106		109		112		115		118		121		124		127		130		133		136		139		142		145		148		151		154		157		160		163		166		169		172		175		178		181		184		187		190		193		196		199		202		205		208		211		214		217		220		223
0		0		0		0		0		0		0		78276	70403	59986	23308	96906	159360	230601	266664	39010	91911	66949	23308	0		26982	50982	42498	0		103616	97876	34861	47225	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		47095	0		0		0		0		101128	182655	61056	0		136576	158784	88454	6228	23551	67492	47095	37218	23887	47095	40388	0		92334	34024	67492	37218	34024	0		34024	0		0		0		41337	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		12732	12732	29299	0		82263	211363	63867	47335	88970	135569	13167	79985	50418	13167	21002	21284	0		29416	29416	29416	103602	0		57624	93748	12732	0		81168	36703	0		0		48253	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		36541	16232	48514	112470	44546	0		105323	192944	138816	36541	75536	107819	47568	46654	0		155583	0		0		31778	48514	55328	0		0		0		0		0		0		0		0		0		0		0		22957	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		23278	27493	26602	49047	35210	144490	23278	26602	0		74130	29781	30626	92889	49752	65836	93692	42808	0		0		26602	64828	0		27109	0		38708	0		0		0		0		23278	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		41301	0		40199	96944	126966	70246	193315	308354	130303	126952	130055	53599	50915	220208	94004	0		107562	53599	40199	75488	151196	36844	0		0		20733	0		38969	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		0		0		0		0		52074	17757	105791	0		61936	83677	34812	31988	6938	34812	83809	135683	110475	83679	34812	66861	65824	48868	25415	41848	27321	0		0		0		0		0		0		0		0		0		42808	0		0		0		0		0		41744	25415	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		0		0		15701	183840	71650	106822	82233	129002	46636	0		134049	94610	45454	50797	0		40788	43895	97139	0		26461	0		15701	31219	0		20880	0		0		0		27234	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		44886	0		0		0		63429	120082	157580	177487	58302	219881	72469	200083	87377	65420	101669	93724	0		65420	70922	59874	0		121360	22912	147577	81644	0		0		0		0		0		51194	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		28590	0		25730	90815	232342	109434	410763	187123	376619	201405	232231	190601	72554	128422	138627	28035	0		105062	0		32300	54577	0		0		9576	39769	72069	0		0		0		43799	0		0		0		0		0		0		0		21595	0		0		28035	0		0		0		0		0		0		43799	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		73153	0		25910	0		81153	55243	160923	177974	233533	85843	202270	246333	184023	11228	100677	169918	63535	187920	67448	102238	85106	11228	75928	0		71289	37230	0		49510	0		49510	0		0		0		0		0		0		0		0		0		0		50887	0		0		0		45951	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		18502	9251	0		0		9251	33473	91399	44249	103841	72597	104167	200781	111780	119917	84298	203371	14618	21673	206393	134916	80710	53353	43466	0		29308	0		0		0		56946	46311	18318	14618	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		14124	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		0		0		0		6938	168826	155653	0		69641	109651	49097	104787	43504	97250	109965	69585	129632	167169	26090	91968	37975	12732	52720	49454	31312	50485	0		6938	0		14618	48758	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		12796	21982	0		0		10819	6822	39808	88959	81430	188298	92514	82429	111511	62568	40140	25415	20846	82366	14618	84346	46317	47148	76902	143086	59383	0		20880	0		23007	0		0		0		0		11292	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		13869	0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		75664	0		32376	33409	57896	301542	317721	201257	91811	119431	163579	95434	238910	202402	109196	76048	109725	43105	126906	128402	34426	18318	64322	0		0		0		18318	51438	51910	21673	0		6610	14554	23007	0		6822	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		15859	60582	57910	12732	74284	131493	189558	217663	540142	397141	403807	271901	103841	96038	106754	72266	70479	21143	40771	79756	93686	51020	64570	8531	0		21390	0		42362	23869	0		0		15338	12732	17181	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		11228	0		0		67751	42286	43447	48913	127697	117929	140003	92670	236375	254068	131727	119869	205109	138863	88432	61257	106596	107293	63223	6938	80644	11292	80852	0		0		17982	15701	0		0		0		14124	0		51071	0		0		0		0		0		14124	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
0		0		0		6938	27753	6938	45238	50534	146451	82265	179855	51134	21143	100475	109498	88075	217926	134399	41576	75769	91532	50280	79936	97465	0		49300	61272	15701	61289	63457	0		0		0		78824	21673	0		0		0		0		0		14554	0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0		0
